#{"t_start": 1767021848.0468931, "env_id": "CustomHopper-source-v0"}
r,l,t
591.655895,217,16.990991
491.237714,184,17.047739
355.096847,127,17.075274
246.327081,104,17.09216
313.44026,118,17.111522
461.903363,188,17.145463
330.277486,142,17.168824
362.133833,142,17.191804
547.405639,201,17.223677
307.802612,121,17.244501
349.521246,124,17.264868
331.895154,125,17.284689
351.045562,135,17.305921
551.984615,191,17.335623
290.632649,135,17.360004
543.458662,234,17.398027
320.838391,122,17.418069
386.951885,147,17.441497
213.901974,103,17.461274
300.374141,138,17.483356
286.20798,129,17.504167
338.956555,140,17.526506
321.128073,134,17.547939
405.863646,168,17.576877
390.150482,151,17.600465
283.567042,133,17.621455
313.672175,119,17.640305
331.338711,133,18.120087
362.079868,147,18.143841
367.243314,129,18.164592
333.268911,128,18.185134
378.438523,139,18.209816
407.730322,147,18.233725
365.417865,127,18.254114
369.550897,135,18.275973
333.509479,136,18.297764
321.548758,135,18.322922
584.108168,190,18.353579
391.247322,140,18.375941
542.912122,206,18.411873
409.952464,152,18.436629
388.834418,145,18.459703
471.977371,181,18.488219
356.07044,144,18.510746
551.213452,192,18.543611
329.934897,145,18.566691
344.645316,135,18.58804
336.071426,122,18.607011
250.673335,106,18.625762
383.687869,140,18.647315
105.934873,59,18.656565
545.412603,189,18.685771
414.239401,164,18.711019
387.837955,143,18.735635
578.84095,194,18.766039
488.296298,181,19.231271
398.087091,138,19.253156
323.227969,120,19.274313
327.171185,134,19.29553
333.401339,132,19.316393
363.293052,136,19.337749
344.227387,141,19.360153
565.958223,202,19.395472
326.942784,132,19.417012
517.627238,184,19.446684
306.012601,134,19.471603
366.649583,132,19.492989
498.810884,174,19.52065
333.778317,141,19.543369
324.820363,117,19.561698
347.249971,123,19.583678
403.05182,157,19.608832
352.458623,135,19.629992
331.977964,135,19.651394
544.114519,184,19.682003
352.753894,129,19.702222
377.364692,151,19.725919
163.63414,77,19.738029
326.204574,133,19.758804
480.950748,178,19.788609
294.85193,118,19.807574
223.273373,106,19.824489
292.981365,125,19.84416
417.614922,153,19.868612
600.883981,199,20.343591
384.465136,138,20.365648
347.419109,136,20.387231
287.686929,131,20.40777
310.456692,133,20.43146
402.114764,152,20.455634
366.82178,131,20.476026
